"Method","Miss","MissModel","MNAR","MCAR","MAR","Iteration","Rows","Cols","Total_data","Time_total","NRMSE"
"svdImpute",0.4,"MNARMAR",0.2,0,0.2,13,26,200,5200,3.78389143943787,216.89024616249
"PPCA",0.4,"MNARMAR",0.13,0.13,0.13,13,26,200,5200,3.78389143943787,NA
"RF",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,2.43386173248291,1.24545766914043
"min",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,0.0785722732543945,1.35456035882295
"mean",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,0.0719647407531738,1.24081109700265
"LLS",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,5.5364875793457,1.59820717807006
"KNNImpute",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,5.5364875793457,NA
"BPCA",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,0.353132963180542,1.24081109700265
"svdImpute",0.4,"MNARMARMCAR",0.13,0.13,0.13,13,26,200,5200,2.90108299255371,73.6427683247938
"PPCA",0.5,"MNARMARMCAR",0,0.5,0,13,26,200,5200,2.90108299255371,NA
"RF",0.5,"MCAR",0,0.5,0,13,26,200,5200,1.86237645149231,1.04567382962308
"min",0.5,"MCAR",0,0.5,0,13,26,200,5200,0.0737495422363281,1.99861761811046
"mean",0.5,"MCAR",0,0.5,0,13,26,200,5200,0.073699951171875,1.03485242301801
"LLS",0.5,"MCAR",0,0.5,0,13,26,200,5200,5.42122507095337,2.02467696738296
"KNNImpute",0.5,"MCAR",0,0.5,0,13,26,200,5200,0.00162649154663086,1.08290020454746
"BPCA",0.5,"MCAR",0,0.5,0,13,26,200,5200,0.397428274154663,1.03485242301801
"svdImpute",0.5,"MCAR",0,0.5,0,13,26,200,5200,2.79583334922791,50.1821353121577
"PPCA",0.5,"MCAR",0.5,0,0,13,26,200,5200,2.79583334922791,NA
"RF",0.5,"MCAR",0.5,0,0,13,26,200,5200,2.79583334922791,NA
"min",0.5,"MNAR",0.5,0,0,13,26,200,5200,0.073549747467041,1.63820123950215
"mean",0.5,"MNAR",0.5,0,0,13,26,200,5200,0.0720138549804688,2.31500787136481
"LLS",0.5,"MNAR",0.5,0,0,13,26,200,5200,5.24271392822266,6.02877644378132
"KNNImpute",0.5,"MNAR",0.5,0,0,13,26,200,5200,5.24271392822266,NA
"BPCA",0.5,"MNAR",0.5,0,0,13,26,200,5200,0.397675752639771,2.31500787136481
"svdImpute",0.5,"MNAR",0.5,0,0,13,26,200,5200,0.52354884147644,6.6239317342249
"PPCA",0.5,"MNAR",0,0,0.5,13,26,200,5200,0.52354884147644,NA
"RF",0.5,"MAR",0,0,0.5,13,26,200,5200,1.8767237663269,1.05070210487445
"min",0.5,"MAR",0,0,0.5,13,26,200,5200,0.0785965919494629,2.02709406866845
"mean",0.5,"MAR",0,0,0.5,13,26,200,5200,0.071770191192627,1.03657244818994
"LLS",0.5,"MAR",0,0,0.5,13,26,200,5200,5.34792113304138,18.9815609880679
"KNNImpute",0.5,"MAR",0,0,0.5,13,26,200,5200,5.34792113304138,NA
"BPCA",0.5,"MAR",0,0,0.5,13,26,200,5200,0.397753000259399,1.03657244818994
"svdImpute",0.5,"MAR",0,0,0.5,13,26,200,5200,0.655435085296631,139.733865814336
"PPCA",0.5,"MAR",0.25,0.25,0,13,26,200,5200,0.655435085296631,NA
"RF",0.5,"MAR",0.25,0.25,0,13,26,200,5200,0.655435085296631,NA
"min",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,0.0762653350830078,1.22448521119954
"mean",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,0.071852445602417,1.55638723958403
"LLS",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,5.3105034828186,6.73006662971518
"KNNImpute",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,5.3105034828186,NA
"BPCA",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,0.395442485809326,1.55638723958403
"svdImpute",0.5,"MNARMCAR",0.25,0.25,0,13,26,200,5200,3.82226777076721,894.08700182041
"PPCA",0.5,"MNARMCAR",0,0.25,0.25,13,26,200,5200,3.82226777076721,NA
"RF",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,1.88817024230957,1.05407809168762
"min",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,0.0788524150848389,2.02054384418868
"mean",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,0.071648120880127,1.04153680250213
"LLS",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,5.39766311645508,18.4958448563001
"KNNImpute",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,5.39766311645508,NA
"BPCA",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,0.396039247512817,1.04153680250213
"svdImpute",0.5,"MARMCAR",0,0.25,0.25,13,26,200,5200,1.81654238700867,40.4454693746258
"PPCA",0.5,"MARMCAR",0.25,0,0.25,13,26,200,5200,1.81654238700867,NA
"RF",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,1.89111137390137,1.34456352875814
"min",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,0.072514533996582,1.19055518310686
"mean",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,0.0715248584747314,1.33544756901977
"LLS",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,5.34809255599976,36.4870740994155
"KNNImpute",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,5.34809255599976,NA
"BPCA",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,0.39859414100647,1.33544756901977
"svdImpute",0.5,"MNARMAR",0.25,0,0.25,13,26,200,5200,1.02866387367249,871.878614596611
"PPCA",0.5,"MNARMAR",0.17,0.17,0.17,13,26,200,5200,1.02866387367249,NA
"RF",0.5,"MNARMAR",0.17,0.17,0.17,13,26,200,5200,1.02866387367249,NA
"min",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,0.0678532123565674,1.26787508318724
"mean",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,0.0716278553009033,1.26538029769887
"LLS",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,5.33140087127686,11.5352360323842
"KNNImpute",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,5.33140087127686,NA
"BPCA",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,0.402731895446777,1.26538029769887
"svdImpute",0.5,"MNARMARMCAR",0.17,0.17,0.17,13,26,200,5200,3.76623630523682,98.1920258354061
"PPCA",0.02,"MCAR",0,0.02,0,14,26,200,5200,7.64608645439148,1.06995130080131
"RF",0.02,"MCAR",0,0.02,0,14,26,200,5200,1.69328832626343,1.00060710872568
"min",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.0718443393707275,2.08199791631679
"mean",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.0739994049072266,1.00829530345539
"LLS",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.10171103477478,1.22746511626506
"KNNImpute",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.00103640556335449,1.00875573914835
"BPCA",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.183285236358643,1.00829530345539
"svdImpute",0.02,"MCAR",0,0.02,0,14,26,200,5200,0.0877501964569092,1.45914080288204
"PPCA",0.02,"MNAR",0.02,0,0,14,26,200,5200,3.83997416496277,3.42739103536231
"RF",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.80354905128479,3.4510780114682
"min",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.0701065063476562,1.19888460520995
"mean",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.0717813968658447,3.42482138527475
"LLS",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.055250883102417,3.63793402785977
"KNNImpute",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.00104999542236328,3.44797878005193
"BPCA",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.182187557220459,3.42482138527475
"svdImpute",0.02,"MNAR",0.02,0,0,14,26,200,5200,0.0573043823242188,3.87117567626466
"PPCA",0.02,"MAR",0,0,0.02,14,26,200,5200,4.03824782371521,1.10298345531024
"RF",0.02,"MAR",0,0,0.02,14,26,200,5200,1.66080641746521,1.01593889894754
"min",0.02,"MAR",0,0,0.02,14,26,200,5200,0.0682332515716553,2.20942324326073
"mean",0.02,"MAR",0,0,0.02,14,26,200,5200,0.0715353488922119,1.00988720189362
"LLS",0.02,"MAR",0,0,0.02,14,26,200,5200,0.093456506729126,1.44409469000558
"KNNImpute",0.02,"MAR",0,0,0.02,14,26,200,5200,0.00102949142456055,1.02059891967397
"BPCA",0.02,"MAR",0,0,0.02,14,26,200,5200,0.183024406433105,1.00988720189362
"svdImpute",0.02,"MAR",0,0,0.02,14,26,200,5200,0.0549359321594238,1.81563432901575
"PPCA",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,5.88812708854675,1.41704613749621
"RF",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,1.26644253730774,1.42602573057329
"min",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.0795810222625732,1.33387053056085
"mean",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.073556661605835,1.41563107186519
"LLS",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.0788764953613281,1.52531746335288
"KNNImpute",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.00102424621582031,1.3938591286211
"BPCA",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.185656547546387,1.41563107186519
"svdImpute",0.02,"MNARMCAR",0.01,0.01,0,14,26,200,5200,0.0697154998779297,1.65979909645276
"PPCA",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,5.72999143600464,1.10786215151187
"RF",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,1.86922335624695,1.0494628056205
"min",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.0736308097839355,2.16827097687888
"mean",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.0719027519226074,1.0254878141296
"LLS",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.0961332321166992,1.36717081289789
"KNNImpute",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.000986576080322266,1.02386631796012
"BPCA",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.185885906219482,1.0254878141296
"svdImpute",0.02,"MARMCAR",0,0.01,0.01,14,26,200,5200,0.0688347816467285,1.65626428259246
"PPCA",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,4.33182287216187,1.32060986877589
"RF",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.87211799621582,1.34720848193462
"min",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.0758352279663086,1.37087584961761
"mean",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.0718662738800049,1.34145240849536
"LLS",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.0716400146484375,1.55804431902558
"KNNImpute",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.00101995468139648,1.37075746434936
"BPCA",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.184695482254028,1.34145240849536
"svdImpute",0.02,"MNARMAR",0.01,0,0.01,14,26,200,5200,0.055762767791748,1.80780670750913
"PPCA",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,7.86783337593079,1.27619382805156
"RF",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,1.62711882591248,1.24460284512361
"min",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.0739271640777588,1.43500100293892
"mean",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.0718450546264648,1.24060468109487
"LLS",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.125573873519897,1.38951290345364
"KNNImpute",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.00101065635681152,1.22388496272686
"BPCA",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.184903860092163,1.24060468109487
"svdImpute",0.02,"MNARMARMCAR",0.01,0.01,0.01,14,26,200,5200,0.0879077911376953,1.58065181645992
"PPCA",0.1,"MCAR",0,0.1,0,14,26,200,5200,25.9580347537994,1.11322274633056
"RF",0.1,"MCAR",0,0.1,0,14,26,200,5200,5.49619293212891,1.04952376544933
"min",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.071368932723999,2.21623388623712
"mean",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.08077073097229,1.03477074316378
"LLS",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.689979314804077,1.41290156413791
"KNNImpute",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.00108599662780762,1.05725258158473
"BPCA",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.197265148162842,1.03477074316378
"svdImpute",0.1,"MCAR",0,0.1,0,14,26,200,5200,0.199957609176636,1.60151686632884
"PPCA",0.1,"MNAR",0.1,0,0,14,26,200,5200,19.515949010849,2.78471054608363
"RF",0.1,"MNAR",0.1,0,0,14,26,200,5200,2.68770241737366,2.76786158240263
"min",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.0769562721252441,1.24300648743552
"mean",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.0716147422790527,2.73725597501155
"LLS",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.572473764419556,3.15658499221822
"KNNImpute",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.00107550621032715,2.74538269724829
"BPCA",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.194955110549927,2.73725597501155
"svdImpute",0.1,"MNAR",0.1,0,0,14,26,200,5200,0.161029100418091,4.54037294265327
"PPCA",0.1,"MAR",0,0,0.1,14,26,200,5200,19.4665975570679,1.13301857792014
"RF",0.1,"MAR",0,0,0.1,14,26,200,5200,6.91111540794373,1.04566564289404
"min",0.1,"MAR",0,0,0.1,14,26,200,5200,0.0781240463256836,2.27722229225742
"mean",0.1,"MAR",0,0,0.1,14,26,200,5200,0.0718944072723389,1.03692956943663
"LLS",0.1,"MAR",0,0,0.1,14,26,200,5200,0.751323223114014,1.52639859103506
"KNNImpute",0.1,"MAR",0,0,0.1,14,26,200,5200,0.00112390518188477,1.07643686408837
"BPCA",0.1,"MAR",0,0,0.1,14,26,200,5200,0.195669412612915,1.03692956943663
"svdImpute",0.1,"MAR",0,0,0.1,14,26,200,5200,0.163881301879883,1.77785286305157
"PPCA",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,22.815173625946,1.42794707086301
"RF",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,3.25571084022522,1.41059721218851
"min",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.0760371685028076,1.35433625552641
"mean",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.0713570117950439,1.40548958782498
"LLS",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.912683248519897,1.54100960909957
"KNNImpute",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.00108957290649414,1.42378122484921
"BPCA",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.194804430007935,1.40548958782498
"svdImpute",0.1,"MNARMCAR",0.05,0.05,0,14,26,200,5200,0.180761337280273,1.78588855064756
"PPCA",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,23.4610617160797,1.16423334508119
"RF",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,5.25789332389832,1.04509727485535
"min",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.074864387512207,2.13774423809838
"mean",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.071570873260498,1.04467985288728
"LLS",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.802410125732422,1.39303756839597
"KNNImpute",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.00167202949523926,1.077403281337
"BPCA",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.19866156578064,1.04467985288728
"svdImpute",0.1,"MARMCAR",0,0.05,0.05,14,26,200,5200,0.19072413444519,1.59750635482148
"PPCA",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,19.44406914711,1.3986896557172
"RF",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,2.66442656517029,1.38179094691305
"min",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.0745317935943604,1.27697380797798
"mean",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.0710489749908447,1.36571531511328
"LLS",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.518903017044067,1.54161285807089
"KNNImpute",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.00105142593383789,1.36264422546035
"BPCA",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.190511465072632,1.36571531511328
"svdImpute",0.1,"MNARMAR",0.05,0,0.05,14,26,200,5200,0.164106607437134,1.69952290088677
"PPCA",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,19.5601053237915,1.24659285705648
"RF",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,3.03332662582397,1.21349570283869
"min",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.0750365257263184,1.46184039326545
"mean",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.0711257457733154,1.21015097643943
"LLS",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.523693799972534,1.4472440849639
"KNNImpute",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.00105071067810059,1.22242650007534
"BPCA",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.190343618392944,1.21015097643943
"svdImpute",0.1,"MNARMARMCAR",0.03,0.03,0.03,14,26,200,5200,0.170918941497803,1.53889459021182
"PPCA",0.2,"MCAR",0,0.2,0,14,26,200,5200,48.0077323913574,1.14178158290927
"RF",0.2,"MCAR",0,0.2,0,14,26,200,5200,4.98434567451477,1.03392638196757
"min",0.2,"MCAR",0,0.2,0,14,26,200,5200,0.0756223201751709,2.19095912836168
"mean",0.2,"MCAR",0,0.2,0,14,26,200,5200,0.0715036392211914,1.02588498229821
"LLS",0.2,"MCAR",0,0.2,0,14,26,200,5200,5.78258776664734,1.48508321071924
"KNNImpute",0.2,"MCAR",0,0.2,0,14,26,200,5200,0.00115370750427246,1.07791435400622
"BPCA",0.2,"MCAR",0,0.2,0,14,26,200,5200,0.213191032409668,1.02588498229821
"svdImpute",0.2,"MCAR",0,0.2,0,14,26,200,5200,0.262019872665405,1.73507930492366
"PPCA",0.2,"MCAR",0.2,0,0,14,26,200,5200,0.262019872665405,NA
"RF",0.2,"MNAR",0.2,0,0,14,26,200,5200,6.02600359916687,2.55816012651648
"min",0.2,"MNAR",0.2,0,0,14,26,200,5200,0.0745642185211182,1.32905619438705
"mean",0.2,"MNAR",0.2,0,0,14,26,200,5200,0.0706384181976318,2.53111703687229
"LLS",0.2,"MNAR",0.2,0,0,14,26,200,5200,5.29945540428162,2.8877816198338
"KNNImpute",0.2,"MNAR",0.2,0,0,14,26,200,5200,5.29945540428162,NA
"BPCA",0.2,"MNAR",0.2,0,0,14,26,200,5200,0.213313817977905,2.53111703687229
"svdImpute",0.2,"MNAR",0.2,0,0,14,26,200,5200,0.767920017242432,18.6005051821078
"PPCA",0.2,"MAR",0,0,0.2,14,26,200,5200,46.6474108695984,1.13212709812942
"RF",0.2,"MAR",0,0,0.2,14,26,200,5200,3.14147686958313,1.04481248912136
"min",0.2,"MAR",0,0,0.2,14,26,200,5200,0.0780150890350342,2.13716339884322
"mean",0.2,"MAR",0,0,0.2,14,26,200,5200,0.0729851722717285,1.0307179617822
"LLS",0.2,"MAR",0,0,0.2,14,26,200,5200,5.49557304382324,1.69275696108007
"KNNImpute",0.2,"MAR",0,0,0.2,14,26,200,5200,0.00119876861572266,1.06362516071033
"BPCA",0.2,"MAR",0,0,0.2,14,26,200,5200,0.21383261680603,1.0307179617822
"svdImpute",0.2,"MAR",0,0,0.2,14,26,200,5200,0.351300001144409,4.72514517307166
"PPCA",0.2,"MAR",0.1,0.1,0,14,26,200,5200,0.351300001144409,NA
"RF",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,6.60166931152344,1.4103139442319
"min",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,0.0755701065063477,1.29224721000903
"mean",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,0.0721194744110107,1.39937537626186
"LLS",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,5.78284692764282,1.59205171362459
"KNNImpute",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,5.78284692764282,NA
"BPCA",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,0.213654041290283,1.39937537626186
"svdImpute",0.2,"MNARMCAR",0.1,0.1,0,14,26,200,5200,0.474710464477539,3.69739979322072
"PPCA",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,50.5045971870422,1.14777485614164
"RF",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,3.2982280254364,1.05354197534953
"min",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,0.0757956504821777,2.16490283483711
"mean",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,0.0712172985076904,1.04115964924675
"LLS",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,5.74439978599548,1.42605770829777
"KNNImpute",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,0.00116562843322754,1.07841317894512
"BPCA",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,0.216204643249512,1.04115964924675
"svdImpute",0.2,"MARMCAR",0,0.1,0.1,14,26,200,5200,0.364999294281006,2.03984268596072
"PPCA",0.2,"MARMCAR",0.1,0,0.1,14,26,200,5200,0.364999294281006,NA
"RF",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,3.06743764877319,1.3588545631307
"min",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,0.0749609470367432,1.26856113174201
"mean",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,0.0781285762786865,1.34348238195647
"LLS",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,5.47029519081116,1.79875458270792
"KNNImpute",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,0.00124335289001465,1.3783239709902
"BPCA",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,0.211827516555786,1.34348238195647
"svdImpute",0.2,"MNARMAR",0.1,0,0.1,14,26,200,5200,0.314761638641357,2.54470288945585
"PPCA",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,50.1508626937866,1.28942901895818
"RF",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,3.17408514022827,1.25362200296404
"min",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,0.0792379379272461,1.45976860049786
"mean",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,0.0718526840209961,1.23996951166441
"LLS",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,5.63974761962891,1.58896366273015
"KNNImpute",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,0.00121521949768066,1.26903421678984
"BPCA",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,0.264378547668457,1.23996951166441
"svdImpute",0.2,"MNARMARMCAR",0.07,0.07,0.07,14,26,200,5200,0.501756906509399,4.33823616306744
"PPCA",0.3,"MCAR",0,0.3,0,14,26,200,5200,2.25705102682114,1.1647437019228
"RF",0.3,"MCAR",0,0.3,0,14,26,200,5200,5.66857314109802,1.05606475999183
"min",0.3,"MCAR",0,0.3,0,14,26,200,5200,0.0750095844268799,2.15117224159361
"mean",0.3,"MCAR",0,0.3,0,14,26,200,5200,0.0709395408630371,1.0405903578626
"LLS",0.3,"MCAR",0,0.3,0,14,26,200,5200,5.67784810066223,462.288861980771
"KNNImpute",0.3,"MCAR",0,0.3,0,14,26,200,5200,0.00122332572937012,1.08120242316657
"BPCA",0.3,"MCAR",0,0.3,0,14,26,200,5200,0.32749080657959,1.0405903578626
"svdImpute",0.3,"MCAR",0,0.3,0,14,26,200,5200,3.88745641708374,33.3450691901598
"PPCA",0.3,"MCAR",0.3,0,0,14,26,200,5200,3.88745641708374,NA
"RF",0.3,"MNAR",0.3,0,0,14,26,200,5200,4.17589569091797,2.44768449387741
"min",0.3,"MNAR",0.3,0,0,14,26,200,5200,0.07867431640625,1.41233141147217
"mean",0.3,"MNAR",0.3,0,0,14,26,200,5200,0.0714435577392578,2.417539547045
"LLS",0.3,"MNAR",0.3,0,0,14,26,200,5200,5.54950785636902,11.0522133121681
"KNNImpute",0.3,"MNAR",0.3,0,0,14,26,200,5200,5.54950785636902,NA
"BPCA",0.3,"MNAR",0.3,0,0,14,26,200,5200,0.375025272369385,2.417539547045
"svdImpute",0.3,"MNAR",0.3,0,0,14,26,200,5200,0.850674390792847,69.3189089129302
"PPCA",0.3,"MNAR",0,0,0.3,14,26,200,5200,0.850674390792847,NA
"RF",0.3,"MAR",0,0,0.3,14,26,200,5200,2.7592658996582,1.03267148859916
"min",0.3,"MAR",0,0,0.3,14,26,200,5200,0.0744433403015137,2.07698472005208
"mean",0.3,"MAR",0,0,0.3,14,26,200,5200,0.0711112022399902,1.02158812119578
"LLS",0.3,"MAR",0,0,0.3,14,26,200,5200,5.61637258529663,6.84485585523923
"KNNImpute",0.3,"MAR",0,0,0.3,14,26,200,5200,0.00131607055664062,1.05919675950487
"BPCA",0.3,"MAR",0,0,0.3,14,26,200,5200,0.323262691497803,1.02158812119578
"svdImpute",0.3,"MAR",0,0,0.3,14,26,200,5200,2.65725636482239,23.8208734857951
"PPCA",0.3,"MAR",0.15,0.15,0,14,26,200,5200,2.65725636482239,NA
"RF",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,2.83782005310059,1.45720572052215
"min",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,0.078272819519043,1.23322553018697
"mean",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,0.0714616775512695,1.44574536376459
"LLS",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,5.70822310447693,1.68325521097056
"KNNImpute",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,5.70822310447693,NA
"BPCA",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,0.323615550994873,1.44574536376459
"svdImpute",0.3,"MNARMCAR",0.15,0.15,0,14,26,200,5200,3.73598146438599,42.1628709103006
"PPCA",0.3,"MNARMCAR",0,0.15,0.15,14,26,200,5200,3.73598146438599,NA
"RF",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,2.80487895011902,1.05409822255588
"min",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,0.0767180919647217,2.10427158344272
"mean",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,0.0713624954223633,1.0444424737907
"LLS",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,5.71828436851501,1.54725813465037
"KNNImpute",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,0.00123167037963867,1.09077909041333
"BPCA",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,0.324612617492676,1.0444424737907
"svdImpute",0.3,"MARMCAR",0,0.15,0.15,14,26,200,5200,2.67478513717651,13.0241801113147
